379,E02950,E06107,14116
380,E11919,E02950,31733
381,E10197,E11919,148560
382,E06362,E10197,22579
382,E12151,E06362,4718
382,E08679,E12151,2362
383,E05965,E06362,431968
384,E06925,E05965,92361
384,E08472,E06925,3890
385,E06259,E06925,389107
386,E02851,E06259,69631
387,E08674,E02851,39457
388,E00349,E08674,32317
389,E11191,E00349,178336
390,E03517,E11191,34903
391,E12102,E03517,52215
392,E04542,E12102,248532
393,E08766,E04542,43194
393,E10525,E08766,5781
393,E06428,E10525,3644
393,E07671,E10525,3806
393,E05487,E07671,1027
393,E01067,E05487,2531
393,E11245,E01067,3565
393,E04979,E11245,2439
394,E10802,E08766,22897
395,E06033,E10802,26988
396,E07095,E06033,45676
397,E11423,E07095,37751
398,E09745,E11423,47818
399,E03031,E09745,167999
400,E11139,E03031,22642
401,E01048,E11139,14630
401,E05080,E01048,9578
402,E11422,E01048,21523
403,E03799,E11422,270228
404,E05223,E03799,65917
404,E06578,E05223,6284
404,E07633,E06578,1867
404,E05381,E07633,1884
404,E12670,E05381,2491
404,E08330,E12670,1652
404,E06950,E08330,2134
404,E05763,E06950,9835
404,E08471,E05763,5630
405,E10966,E05223,96638
406,E03355,E10966,38137
407,E11051,E03355,16734
407,E10634,E11051,3512
407,E01046,E11051,3515
408,E06456,E11051,251934
409,E00336,E06456,19063
409,E05847,E00336,4888
410,E05526,E00336,69478
411,E06693,E05526,133979
412,E10538,E06693,37209
412,E03995,E10538,2703
412,E08741,E03995,2974
412,E05407,E03995,4927
413,E08129,E10538,32829
414,E09475,E08129,13628
414,E00577,E09475,7363
414,E10188,E09475,9344
415,E03103,E09475,145147
416,E04982,E03103,104106
417,E08154,E04982,24145
418,E12600,E08154,59297
418,E06942,E12600,7571
419,E10076,E12600,263001
420,E00893,E10076,37718
421,E09871,E00893,18032
422,E02959,E09871,135802
423,E01013,E02959,75387
424,E03211,E01013,33931
425,E05458,E03211,80936
426,E11941,E05458,37161
427,E08027,E11941,204019
428,E08482,E08027,436981
428,E01663,E08482,2725
428,E11769,E01663,2784
428,E10202,E11769,3250
428,E11897,E11769,4298
428,E12391,E11897,4457
428,E07509,E11897,5280
428,E03602,E01663,9957
428,E09991,E03602,510
428,E05782,E09991,1195
428,E03825,E03602,1422
428,E09017,E05782,2756
428,E02910,E09017,1708
429,E11906,E08482,24417
430,E07872,E11906,49568
430,E04870,E07872,2399
431,E12208,E07872,48665
432,E08109,E12208,18871
433,E11578,E08109,12167
434,E04047,E11578,74081
434,E08852,E04047,3786
434,E04977,E08852,2421
434,E08462,E04977,1662
434,E11220,E04977,3668
434,E11310,E08462,6313
435,E00889,E04047,110884
436,E06801,E00889,255313
437,E03601,E06801,15105
438,E05617,E03601,42385
439,E11704,E05617,83076
439,E08563,E11704,3814
440,E09831,E11704,21821
441,E04427,E09831,30903
442,E01662b,E04427,97346
442,E07625,E01662b,7673
443,E09647,E01662b,21197
444,E11265,E09647,129536
445,E06564,E11265,10727
446,E08300,E06564,30799
447,E05751,E08300,45991
447,E11656,E05751,9140
448,E09100,E05751,292129
449,E03372,E09100,49690
450,E06307,E03372,105795
451,E11210,E06307,48202
452,E09843,E11210,37896
453,E05515,E09843,17358
454,E00626,E05515,13221
455,E04108,E00626,23438
456,E11785,E04108,80802
457,E05050,E11785,34551
457,E04713,E05050,8990
457,E08631,E04713,7111
458,E04933,E05050,39307
459,E12025,E04933,113161
460,E12146,E12025,52049
461,E09856,E12146,45339
461,E08185,E09856,6477
461,E00608,E08185,5522
461,E05199,E00608,2542
461,E05876,E00608,3211
461,E00586,E05876,1834
461,E04544,E00586,1357
462,E06767,E09856,170369
463,E03325,E06767,10633
464,E12089,E03325,22355
464,E04051,E12089,4233
464,E11253,E12089,6803
464,E04052,E11253,8925
465,E04421,E12089,18448
466,E09540,E04421,35318
467,E08492,E09540,70417
468,E08098,E08492,16441
469,E05111,E08098,277591
470,E09511,E05111,62054
471,E00594,E09511,49043
472,E06976,E00594,30630
473,E07234,E06976,13809
474,E06393,E07234,23500
475,E04734,E06393,115822
476,E03284,E04734,34810
477,E12449,E03284,33225
478,E04889,E12449,240472
479,E04981,E04889,102800
480,E07158,E04981,65050
481,E03101,E07158,116104
482,E07172,E03101,15982
483,E06913,E07172,35398
484,E08235,E06913,23715
485,E06548,E08235,161354
486,E03349,E06548,105038
487,E03172,E03349,36212
488,E06019,E03172,295343
489,E12674,E06019,46696
489,E02561,E12674,1862
490,E03126,E12674,165915
491,E00328,E03126,20134
492,E04269,E00328,78205
493,E06403,E04269,14996
494,E08359,E06403,154327
495,E10200,E08359,1175060
496,E04998,E10200,26275
497,E04170,E04998,96819
497,E09494,E04170,8001
498,E04302,E04170,188403
499,E05208,E04302,13126
500,E02255,E05208,18598
501,E02074,E02255,102519
502,E10191,E02074,337296
502,E06592,E10191,3475
502,E01507,E06592,3366
502,E11779,E01507,1874
502,E07768,E11779,2144
502,E06933,E07768,1627
502,E09483,E06933,1245
502,E09001,E01507,2396
502,E09642,E09001,716
502,E10457,E09642,2268
502,E07124,E10457,1678
502,E06860,E07124,1775
502,E09328,E06860,2293
502,E06952,E07124,2397
502,E12063,E06933,2445
502,E04176,E09483,3312
502,E11999,E04176,3158
502,E04516,E10457,4277
502,E10650,E12063,4747
502,E08523,E04516,8183
503,E01475,E10191,28849
504,E08739,E01475,24235
505,E11323,E08739,51918
505,E09463,E11323,6262
506,E11619,E11323,69297
507,E01448,E11619,288640
508,E08877,E01448,169244
509,E09799,E08877,281967
509,E10830,E09799,2214
509,E01431,E10830,2071
509,E03336,E01431,1702
509,E03816,E03336,1463
509,E10230,E09799,5149
509,E12321,E10230,2010
510,E01444,E09799,77230
511,E08635,E01444,45395
512,E12455,E08635,237527
513,E08965,E12455,292062
514,E01437,E08965,585870
515,E01768,E01437,313713
515,E11160,E01768,4236
515,E05414,E11160,3080
515,E06665,E05414,2644
515,E12205,E06665,2710
515,E03996,E05414,5542
515,E12827,E12205,9952
516,E07430,E01768,46270
517,E06383,E07430,145049
518,E07968,E06383,146577
519,E05981,E07968,35860
520,E01450,E05981,163508
521,E09992,E01450,223081
521,E11786,E09992,933
521,E05566,E09992,3036
521,E03430,E05566,1643
521,E07770,E03430,1291
521,E01327,E07770,2522
521,E04120,E01327,1865
521,E12903,E04120,1770
521,E09104,E12903,1108
521,E12101,E09104,1806
521,E04154,E12101,1756
521,E11397,E04154,836
521,E10584,E12903,2134
521,E08890,E04154,3436
521,E08121,E03430,3638
521,E07008,E08121,2555
521,E08872,E08121,2831
521,E05083,E08890,5858
521,E04975,E12101,6554
521,E04310,E05083,6604
521,E09187,E04310,8446
522,E11002,E09992,46582
523,E08519,E11002,89603
524,E01331,E08519,62955
525,E11853,E01331,33159
526,E01318,E11853,34485
527,E08555,E01318,18633
527,E09672,E08555,1835
527,E08345,E09672,7272
528,E12873,E08555,23358
528,E12123,E12873,8639
528,E12788,E12123,1940
528,E06928,E12788,9698
529,E01758,E12873,29404
530,E12986,E01758,45162
531,E07986,E12986,15089
532,E09892,E07986,38010
533,E02147,E09892,103874
534,E12212,E02147,538423
534,E10899,E12212,1913
534,E10759,E12212,5808
535,E08887,E12212,47357
536,E07608,E08887,89211
537,E05896,E07608,26169
537,E01691,E05896,1430
537,E03725,E05896,2912
537,E08923,E03725,4252
537,E11126,E08923,2446
537,E10891,E11126,5414
538,E04570,E05896,301357
539,E09200,E04570,207760
540,E05471,E09200,21969
541,E09243,E05471,624061
541,E10725,E09243,1701
541,E11455,E10725,1272
542,E04036,E09243,239880
542,E06271,E04036,3194
